market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
US,BALL,Ball Corporation,62.66999816894531,81.0,76.0,0.31,0.89,-0.6,60.8,ブレイク待ち
US,J,Jacobs Solutions,146.22999572753906,81.0,64.6,0.3,0.86,-0.4,56.1,ブレイク待ち
US,ACA,"Arcosa, Inc.",145.4499969482422,81.0,97.5,0.04,0.74,0.2,59.9,ブレイク待ち
US,WKC,World Kinect Corporation,35.400001525878906,81.0,69.5,0.27,0.81,-2.7,47.3,ブレイク待ち
US,AMCR,Amcor,45.150001525878906,80.0,60.6,0.39,0.88,-3.5,47.8,ブレイク待ち
US,FDS,FactSet,301.9599914550781,80.0,60.9,0.41,0.82,3.3,65.1,ブレイク待ち
US,IFF,International Flavors & Fragrances,86.3499984741211,80.0,90.2,0.45,0.86,1.7,68.3,ブレイク待ち
US,JNJ,Johnson & Johnson,275.2300109863281,80.0,94.6,0.48,0.83,3.5,62.7,ブレイク待ち
US,MA,Mastercard,579.2100219726562,80.0,83.7,0.38,0.77,0.2,60.5,ブレイク待ち
US,KFY,Korn/Ferry International,85.3499984741211,80.0,92.4,0.29,0.86,1.4,61.2,ブレイク待ち
US,ALL,Allstate,259.57000732421875,79.0,80.2,0.32,0.81,-0.5,51.7,ブレイク待ち
US,EXPD,Expeditors International,188.8000030517578,79.0,95.6,0.46,0.73,2.0,51.8,ブレイク待ち
US,MU,Micron Technology,1016.5900268554688,79.0,78.9,0.37,0.62,9.4,50.7,ブレイク待ち
US,SKY,"Champion Homes, Inc.",87.76000213623047,79.0,67.8,0.54,0.66,-2.9,34.0,ブレイク待ち
US,APA,APA Corporation,42.77000045776367,78.0,88.0,0.52,0.76,4.0,55.2,ブレイク待ち
US,CNXN,"PC Connection, Inc.",84.3499984741211,78.0,88.1,0.42,0.74,3.9,74.1,ブレイク待ち
US,DXPE,"DXP Enterprises, Inc.",184.0,78.0,80.6,0.44,0.71,-2.1,31.9,ブレイク待ち
US,FBP,First BanCorp (Puerto Rico),28.510000228881836,78.0,87.2,0.46,0.77,-0.5,36.4,ブレイク待ち
US,BKNG,Booking Holdings,193.2899932861328,77.0,56.8,0.42,0.87,-6.2,38.6,ブレイク待ち
US,BMY,Bristol Myers Squibb,66.81999969482422,77.0,93.0,0.37,0.67,1.4,59.4,ブレイク待ち
US,IOSP,"Innospec, Inc.",93.94999694824219,77.0,91.2,0.28,0.83,1.0,50.6,ブレイク待ち
US,HSIC,Henry Schein,89.80999755859375,76.0,92.2,0.31,0.7,0.5,51.6,ブレイク待ち
US,V,Visa Inc.,375.07000732421875,76.0,88.5,0.41,0.69,1.1,66.1,ブレイク待ち
US,PJT,"PJT Partners, Inc.",182.72999572753906,76.0,81.0,0.48,0.79,4.2,67.1,ブレイク待ち
US,SLG,SL Green Realty,55.560001373291016,76.0,66.0,0.48,0.74,-1.6,47.7,ブレイク待ち
US,MET,MetLife,97.62000274658203,75.0,90.1,0.35,0.82,1.2,52.9,ブレイク待ち
US,ACHC,Acadia Healthcare,28.1299991607666,75.0,68.4,0.5,0.49,-5.0,42.0,ブレイク待ち
US,OFG,OFG Bancorp,53.220001220703125,75.0,93.3,0.4,0.71,1.1,47.1,ブレイク待ち
US,XPEL,"XPEL, Inc.",51.45000076293945,75.0,81.7,0.37,0.8,3.9,56.7,ブレイク待ち
US,COP,ConocoPhillips,134.25999450683594,74.0,93.9,0.53,0.89,4.8,64.4,ブレイク待ち
US,HUM,Humana,401.5400085449219,74.0,89.7,0.57,0.7,4.5,63.8,ブレイク待ち
US,JPM,JPMorgan Chase,358.6400146484375,74.0,91.0,0.28,0.7,0.2,47.0,ブレイク待ち
US,CHCO,City Holding Company,145.57000732421875,74.0,90.4,0.31,0.82,0.4,49.5,ブレイク待ち
US,ETSY,Etsy,76.51000213623047,74.0,73.9,0.55,0.88,-6.6,46.1,ブレイク待ち
US,SBCF,Seacoast Banking Corporation of Florida,34.599998474121094,74.0,78.3,0.56,0.66,-0.5,38.5,ブレイク待ち
US,ICE,Intercontinental Exchange,161.25999450683594,73.0,72.0,0.36,0.85,3.0,63.2,ブレイク待ち
US,NHC,"National Healthcare, Corp.",218.63999938964844,73.0,83.7,0.57,0.74,-1.9,38.6,ブレイク待ち
US,WRLD,World Acceptance Corporation,190.5399932861328,73.0,68.4,0.3,0.62,0.8,50.7,ブレイク待ち
US,AWK,American Water Works,140.6999969482422,72.0,80.3,0.55,0.9,2.9,64.7,ブレイク待ち
US,SOLV,Solventum,91.69000244140625,72.0,92.2,0.59,0.71,3.5,80.2,ブレイク待ち
US,USB,U.S. Bancorp,63.369998931884766,72.0,87.1,0.55,0.83,-0.1,41.0,ブレイク待ち
US,ABBV,AbbVie,256.4599914550781,71.0,85.6,0.44,0.62,0.6,56.6,ブレイク待ち
US,T,AT&T,25.68000030517578,71.0,58.5,0.45,0.54,3.0,65.4,ブレイク待ち
US,BLK,BlackRock,1122.2900390625,71.0,67.7,0.34,0.82,-2.3,42.3,ブレイク待ち
US,SYF,Synchrony Financial,79.91999816894531,71.0,65.6,0.45,0.85,1.0,47.4,ブレイク待ち
US,AWR,American States Water Company,88.52999877929688,71.0,85.7,0.39,0.78,0.3,52.8,ブレイク待ち
US,DHR,Danaher Corporation,207.66000366210938,70.0,57.1,0.39,0.64,-0.2,55.6,ブレイク待ち
US,ZBH,Zimmer Biomet,98.06999969482422,70.0,68.3,0.45,0.61,-0.9,49.6,ブレイク待ち
US,NBTB,"NBT Bancorp, Inc.",52.27000045776367,70.0,85.4,0.46,0.82,-0.1,41.6,ブレイク待ち
