market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
JP,3093.T,トレジャー・ファクトリー,2147.0,81.0,73.6,0.31,0.74,2.4,56.7,ブレイク待ち
JP,4076.T,シイエヌエス,1980.0,81.0,97.5,0.46,0.52,6.0,78.3,ブレイク待ち
JP,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8321.0,81.0,59.4,0.58,0.8,-0.0,60.5,ブレイク待ち
JP,8125.T,ワキタ,1972.0,81.0,68.0,0.28,0.81,2.7,63.4,ブレイク待ち
JP,8923.T,トーセイ,1829.0,81.0,75.5,0.32,0.63,2.6,51.8,ブレイク待ち
JP,9505.T,北陸電力,990.7999877929688,81.0,58.0,0.46,0.82,4.3,58.3,ブレイク待ち
JP,3024.T,クリエイト,1157.0,80.0,56.4,0.36,0.56,1.9,69.9,ブレイク待ち
JP,4441.T,トビラシステムズ,1456.0,80.0,69.7,0.41,0.69,-6.6,26.0,ブレイク待ち
JP,4612.T,日本ペイントホールディングス,1201.0,80.0,75.5,0.51,0.87,0.5,48.3,ブレイク待ち
JP,8242.T,エイチ・ツー・オー　リテイリング,2954.0,80.0,91.1,0.57,0.75,3.7,62.0,ブレイク待ち
JP,1376.T,カネコ種苗,1638.0,79.0,55.4,0.51,0.74,4.9,84.9,ブレイク待ち
JP,3447.T,信和,1030.0,79.0,79.0,0.41,0.77,1.8,63.4,ブレイク待ち
JP,5982.T,マルゼン,4150.0,79.0,87.7,0.46,0.65,3.0,61.5,ブレイク待ち
JP,1762.T,高松コンストラクショングループ,4000.0,78.0,65.1,0.56,0.72,4.4,70.2,ブレイク待ち
JP,3490.T,アズ企画設計,3190.0,78.0,80.6,0.38,0.8,2.6,66.7,ブレイク待ち
JP,3583.T,オーベクス,1308.0,78.0,55.8,0.42,0.48,0.4,57.7,ブレイク待ち
JP,4095.T,日本パーカライジング,1710.0,78.0,70.5,0.29,0.63,1.1,64.3,ブレイク待ち
JP,8079.T,正栄食品工業,4560.0,78.0,93.1,0.52,0.51,3.2,63.6,ブレイク待ち
JP,8104.T,クワザワホールディングス,693.0,78.0,92.3,0.34,0.56,0.9,50.8,ブレイク待ち
JP,8306.T,三菱ＵＦＪフィナンシャル・グループ,3508.0,78.0,81.2,0.47,0.83,-2.6,45.9,ブレイク待ち
JP,8354.T,ふくおかフィナンシャルグループ,7564.0,78.0,90.5,0.47,0.86,0.5,56.4,ブレイク待ち
JP,9854.T,愛眼,284.0,78.0,74.4,0.45,0.38,2.5,69.4,ブレイク待ち
JP,3950.T,ザ・パック,1509.0,77.0,95.8,0.36,0.61,3.6,65.6,ブレイク待ち
JP,8628.T,松井証券,1109.0,77.0,93.8,0.5,0.65,2.1,69.5,ブレイク待ち
JP,8697.T,日本取引所グループ,2238.0,77.0,86.2,0.54,0.8,0.2,56.3,ブレイク待ち
JP,4242.T,タカギセイコー,1797.0,76.0,66.0,0.49,0.43,-1.8,39.7,ブレイク待ち
JP,4373.T,シンプレクス・ホールディングス,1166.0,76.0,87.4,0.57,0.77,4.8,55.6,ブレイク待ち
JP,5232.T,住友大阪セメント,5531.0,76.0,66.0,0.54,0.6,-2.2,52.2,ブレイク待ち
JP,7421.T,カッパ・クリエイト,1609.0,76.0,74.1,0.49,0.58,2.2,45.4,ブレイク待ち
JP,2907.T,あじかん,1519.0,75.0,66.0,0.23,0.5,-0.3,33.6,ブレイク待ち
JP,3467.T,アグレ都市デザイン,2845.0,75.0,87.8,0.48,0.76,2.3,59.2,ブレイク待ち
JP,4928.T,ノエビアホールディングス,4875.0,75.0,77.8,0.6,0.79,2.3,44.0,ブレイク待ち
JP,5933.T,アルインコ,1143.0,75.0,70.1,0.44,0.71,3.4,65.8,ブレイク待ち
JP,7551.T,ウェッズ,730.0,75.0,72.7,0.44,0.74,2.2,52.4,ブレイク待ち
JP,1840.T,土屋ホールディングス,250.0,74.0,70.9,0.35,0.82,1.8,63.2,ブレイク待ち
JP,2503.T,キリンホールディングス,3038.0,74.0,88.3,0.57,0.79,2.2,56.1,ブレイク待ち
JP,7254.T,ユニバンス,804.0,74.0,70.2,0.45,0.81,-0.1,51.1,ブレイク待ち
JP,9906.T,藤井産業,4250.0,74.0,57.8,0.38,0.73,2.9,61.3,ブレイク待ち
JP,2122.T,インタースペース,1422.0,73.0,88.9,0.23,0.71,1.2,59.0,ブレイク待ち
JP,4577.T,ダイト,1363.0,73.0,60.6,0.6,0.75,5.8,80.6,ブレイク待ち
JP,4732.T,ユー・エス・エス,1960.0,73.0,66.2,0.38,0.82,-1.6,36.5,ブレイク待ち
JP,6165.T,パンチ工業,526.0,73.0,70.2,0.54,0.54,3.1,62.8,ブレイク待ち
JP,6291.T,日本エアーテック,1352.0,73.0,81.4,0.46,0.68,1.5,53.0,ブレイク待ち
JP,7877.T,永大化工,2202.0,73.0,74.6,0.58,0.68,2.0,55.9,ブレイク待ち
JP,8253.T,クレディセゾン,4657.0,73.0,79.5,0.57,0.8,0.2,56.6,ブレイク待ち
JP,9475.T,昭文社ホールディングス,525.0,73.0,64.9,0.52,0.68,1.8,51.1,ブレイク待ち
JP,5900.T,ダイケン,877.0,72.0,90.0,0.5,0.33,2.6,69.6,ブレイク待ち
JP,8097.T,三愛オブリ,2414.0,72.0,67.3,0.49,0.87,4.1,61.4,ブレイク待ち
JP,9869.T,加藤産業,6610.0,72.0,68.2,0.59,0.65,3.5,61.1,ブレイク待ち
JP,3774.T,インターネットイニシアティブ,3381.0,71.0,82.7,0.4,0.89,-3.2,42.0,ブレイク待ち
JP,5261.T,リソルホールディングス,7720.0,71.0,67.0,0.54,0.59,-0.4,44.0,ブレイク待ち
JP,5922.T,那須電機鉄工,20230.0,71.0,92.2,0.49,0.88,2.4,57.6,ブレイク待ち
JP,6178.T,日本郵政,2336.0,71.0,82.3,0.5,0.77,-2.4,44.5,ブレイク待ち
JP,7119.T,ハルメクホールディングス,1724.0,71.0,93.3,0.55,0.9,1.5,69.8,ブレイク待ち
JP,8095.T,アステナホールディングス,538.0,71.0,93.2,0.59,0.7,3.4,85.1,ブレイク待ち
JP,3181.T,買取王国,1069.0,70.0,82.8,0.49,0.41,-0.2,50.5,ブレイク待ち
JP,7616.T,コロワイド,2050.5,70.0,77.7,0.52,0.83,1.4,49.0,ブレイク待ち
JP,9365.T,トレーディア,1635.0,70.0,76.7,0.48,0.34,-0.6,33.1,ブレイク待ち
JP,9908.T,日本電計,2711.0,70.0,88.9,0.59,0.74,1.6,55.9,ブレイク待ち
US,CORT,Corcept Therapeutics Incorporated,121.05000305175781,100.0,98.8,0.55,0.66,13.7,61.1,ブレイク待ち
US,MAN,ManpowerGroup,60.7400016784668,100.0,99.3,0.37,0.84,10.3,78.4,ブレイク待ち
US,CBRL,Cracker Barrel,55.130001068115234,99.0,79.1,0.36,0.58,-1.6,45.8,ブレイク待ち
US,EAT,"Brinker International, Inc.",233.10000610351562,99.0,86.6,0.59,0.76,8.0,61.5,ブレイク待ち
US,GSHD,"Goosehead Insurance, Inc.",70.69999694824219,99.0,65.5,0.47,0.56,11.4,69.1,ブレイク待ち
US,NEO,"NeoGenomics Laboratories, Inc.",16.530000686645508,99.0,96.4,0.5,0.51,7.2,62.8,ブレイク待ち
US,RHI,Robert Half,43.880001068115234,99.0,93.9,0.57,0.79,7.2,74.5,ブレイク待ち
US,VSXY,Victoria's Secret,86.80000305175781,99.0,80.7,0.41,0.63,-2.3,47.2,ブレイク待ち
US,EPC,Edgewell Personal Care,27.559999465942383,98.0,83.2,0.25,0.61,-2.1,52.7,ブレイク待ち
US,HNI,HNI Corporation,47.79999923706055,98.0,79.1,0.47,0.46,4.2,64.5,ブレイク待ち
US,KMX,"CarMax, Inc.",61.04999923706055,98.0,95.3,0.27,0.64,4.7,63.7,ブレイク待ち
US,NSP,Insperity,52.13999938964844,98.0,86.9,0.34,0.45,1.5,54.2,ブレイク待ち
US,NWL,Newell Brands,5.789999961853027,98.0,67.0,0.54,0.48,1.5,53.7,ブレイク待ち
US,AXON,Axon Enterprise,614.260009765625,97.0,60.5,0.56,0.63,8.7,60.3,ブレイク待ち
US,TECH,Bio-Techne,72.27999877929688,97.0,98.8,0.04,0.55,0.3,55.0,ブレイク待ち
US,BLFS,"BioLife Solutions, Inc.",36.970001220703125,97.0,94.4,0.59,0.48,12.6,90.2,ブレイク待ち
US,MLKN,"MillerKnoll, Inc.",22.760000228881836,97.0,82.2,0.33,0.61,-1.3,52.0,ブレイク待ち
US,IQV,IQVIA,256.04998779296875,96.0,96.0,0.54,0.87,11.1,67.9,ブレイク待ち
US,AMRX,Amneal Pharmaceuticals,17.899999618530273,96.0,86.5,0.37,0.82,-1.1,45.8,ブレイク待ち
US,BJRI,"BJ's Restaurants, Inc.",64.2300033569336,96.0,77.5,0.36,0.72,-5.4,39.9,ブレイク待ち
US,PRGS,Progress Software Corporation,43.209999084472656,96.0,82.3,0.44,0.48,4.2,65.0,ブレイク待ち
US,PTGX,"Protagonist Therapeutics, Inc.",150.69000244140625,96.0,90.5,0.44,0.77,5.3,66.0,ブレイク待ち
US,PANW,Palo Alto Networks,349.55999755859375,95.0,81.0,0.58,0.66,-1.1,57.0,ブレイク待ち
US,ENVA,"Enova International, Inc.",237.38999938964844,95.0,81.7,0.38,0.87,-4.7,36.5,ブレイク待ち
US,ICUI,ICU Medical,182.52999877929688,95.0,87.2,0.59,0.77,6.6,64.5,ブレイク待ち
US,PAYO,Payoneer Global Inc.,7.090000152587891,95.0,97.1,0.07,0.59,-0.4,31.8,ブレイク待ち
US,SAFT,"Safety Insurance Group, Inc.",103.54000091552734,95.0,99.4,0.02,0.82,6.4,55.0,ブレイク待ち
US,BBY,Best Buy,85.7300033569336,94.0,84.7,0.44,0.76,0.1,48.9,ブレイク待ち
US,GPC,Genuine Parts Company,132.9199981689453,94.0,69.3,0.42,0.62,2.7,66.8,ブレイク待ち
US,PYPL,PayPal,62.29999923706055,94.0,58.5,0.33,0.7,6.6,74.6,ブレイク待ち
US,CNK,"Cinemark Holdings, Inc.",36.88999938964844,94.0,88.0,0.53,0.64,3.4,52.0,ブレイク待ち
US,SLG,SL Green Realty,58.099998474121094,94.0,74.0,0.5,0.79,6.5,69.2,ブレイク待ち
US,A,Agilent Technologies,156.3000030517578,93.0,92.4,0.54,0.85,9.7,88.4,ブレイク待ち
US,DLTR,Dollar Tree,128.4499969482422,93.0,75.8,0.41,0.64,0.7,53.5,ブレイク待ち
US,TMO,Thermo Fisher Scientific,627.5499877929688,93.0,92.1,0.42,0.8,8.9,73.9,ブレイク待ち
US,CCS,"Century Communities, Inc.",69.45999908447266,93.0,77.2,0.34,0.67,0.6,55.7,ブレイク待ち
US,CNMD,CONMED Corporation,51.380001068115234,93.0,79.1,0.53,0.57,8.9,68.1,ブレイク待ち
US,CON,"Concentra Group Holdings Parent, Inc.",34.810001373291016,93.0,93.7,0.51,0.82,6.2,67.3,ブレイク待ち
US,LTH,"Life Time Group Holdings, Inc.",44.720001220703125,92.0,89.1,0.32,0.9,1.7,48.0,ブレイク待ち
US,MRVL,Marvell Technology,251.00999450683594,91.0,70.6,0.53,0.65,21.2,73.2,ブレイク待ち
US,MU,Micron Technology,974.3300170898438,91.0,75.4,0.58,0.62,8.2,70.7,ブレイク待ち
US,VLO,Valero Energy,341.510009765625,91.0,94.8,0.51,0.72,7.5,67.7,ブレイク待ち
US,WTW,Willis Towers Watson,341.1499938964844,91.0,89.6,0.6,0.82,5.6,55.2,ブレイク待ち
US,ETSY,Etsy,81.20999908447266,91.0,84.6,0.42,0.8,-1.2,49.0,ブレイク待ち
US,INCY,Incyte,127.22000122070312,90.0,89.6,0.42,0.71,5.2,69.6,ブレイク待ち
US,RVTY,Revvity,124.12999725341797,90.0,99.2,0.59,0.85,9.0,69.6,ブレイク待ち
US,SWK,Stanley Black & Decker,98.8499984741211,90.0,86.4,0.55,0.84,1.9,58.8,ブレイク待ち
US,LGND,"Ligand Pharmaceuticals, Inc.",287.3900146484375,90.0,77.1,0.34,0.52,-2.7,49.9,ブレイク待ち
US,ZD,Ziff Davis,55.400001525878906,90.0,92.5,0.52,0.71,3.1,57.2,ブレイク待ち
US,GPN,Global Payments,92.27999877929688,89.0,90.4,0.51,0.6,6.9,68.4,ブレイク待ち
US,J,Jacobs Solutions,147.94000244140625,89.0,67.3,0.57,0.76,5.9,75.7,ブレイク待ち
US,CARG,CarGurus,36.88999938964844,89.0,70.8,0.55,0.56,2.1,52.7,ブレイク待ち
US,THRM,Gentherm Incorporated,40.66999816894531,89.0,64.0,0.54,0.85,-1.2,50.4,ブレイク待ち
US,ABT,Abbott Laboratories,114.13999938964844,88.0,57.9,0.46,0.66,6.7,79.2,ブレイク待ち
US,PAYX,Paychex,122.91000366210938,88.0,67.2,0.46,0.74,4.0,63.4,ブレイク待ち
US,ALKS,Alkermes plc,48.02000045776367,88.0,74.9,0.34,0.59,-4.5,44.9,ブレイク待ち
US,ALRM,"Alarm.Com, Inc.",57.060001373291016,88.0,86.3,0.47,0.72,4.1,62.3,ブレイク待ち
US,PRKS,United Parks & Resorts,44.810001373291016,88.0,56.9,0.59,0.59,-0.7,51.1,ブレイク待ち
US,SBH,"Sally Beauty Holdings, Inc.",16.229999542236328,88.0,73.5,0.53,0.78,2.8,62.2,ブレイク待ち
US,ADUS,Addus HomeCare Corp.,120.55000305175781,87.0,89.3,0.44,0.74,3.6,60.9,ブレイク待ち
US,BOX,"Box, Inc.",32.900001525878906,87.0,92.2,0.54,0.76,4.1,59.3,ブレイク待ち
US,GKOS,Glaukos Corp.,184.88999938964844,87.0,94.3,0.5,0.71,8.6,72.2,ブレイク待ち
US,KFY,Korn/Ferry International,84.58999633789062,87.0,94.9,0.41,0.56,3.0,61.4,ブレイク待ち
US,LGIH,LGI Homes,56.75,87.0,64.5,0.43,0.72,-2.8,53.9,ブレイク待ち
US,AJG,Arthur J. Gallagher & Co.,259.6099853515625,86.0,56.1,0.41,0.73,2.9,64.3,ブレイク待ち
US,ADP,Automatic Data Processing,279.2099914550781,86.0,75.4,0.56,0.85,5.3,63.5,ブレイク待ち
US,DHR,Danaher Corporation,215.91000366210938,86.0,67.2,0.56,0.74,8.3,72.6,ブレイク待ち
US,IPAR,"Inter Parfums, Inc.",114.75,86.0,72.1,0.46,0.84,-5.3,36.9,ブレイク待ち
US,TGTX,"TG Therapeutics, Inc.",50.560001373291016,86.0,73.1,0.53,0.58,-1.8,46.0,ブレイク待ち
US,HUM,Humana,380.7300109863281,85.0,81.9,0.36,0.67,-0.3,58.7,ブレイク待ち
US,USPH,"U.S. Physical Therapy, Inc.",78.0,85.0,56.1,0.57,0.87,-0.0,47.3,ブレイク待ち
US,WLY,John Wiley & Sons,52.08000183105469,85.0,81.5,0.5,0.75,0.6,49.5,ブレイク待ち
US,ALLE,Allegion,161.72000122070312,84.0,63.2,0.44,0.82,2.0,56.9,ブレイク待ち
US,DGX,Quest Diagnostics,241.3000030517578,84.0,94.1,0.41,0.84,4.4,70.7,ブレイク待ち
US,HIW,Highwoods Properties,31.469999313354492,84.0,73.5,0.52,0.49,-2.8,35.2,ブレイク待ち
US,PEB,Pebblebrook Hotel Trust,18.559999465942383,84.0,86.3,0.46,0.55,-1.1,41.1,ブレイク待ち
US,WKC,World Kinect Corporation,35.91999816894531,84.0,72.2,0.43,0.71,-4.2,23.7,ブレイク待ち
US,ABBV,AbbVie,261.8299865722656,83.0,92.6,0.45,0.73,3.3,62.5,ブレイク待ち
US,COO,Cooper Companies (The),76.16000366210938,83.0,55.8,0.42,0.52,3.3,66.8,ブレイク待ち
US,SJM,J.M. Smucker Company (The),123.05000305175781,83.0,88.3,0.43,0.66,3.3,59.1,ブレイク待ち
US,SCHW,Charles Schwab Corporation,109.79000091552734,82.0,91.5,0.41,0.65,3.3,71.1,ブレイク待ち
US,HRMY,"Harmony Biosciences Holdings, Inc.",38.06999969482422,82.0,81.8,0.56,0.72,2.5,62.2,ブレイク待ち
US,BAC,Bank of America,61.86000061035156,81.0,82.4,0.3,0.79,-1.3,49.4,ブレイク待ち
US,HSIC,Henry Schein,88.45999908447266,81.0,87.7,0.48,0.81,1.1,63.0,ブレイク待ち
US,ACA,"Arcosa, Inc.",145.39999389648438,81.0,97.4,0.05,0.7,0.2,53.6,ブレイク待ち
US,CNXN,"PC Connection, Inc.",77.87999725341797,81.0,68.7,0.51,0.89,-4.7,31.2,ブレイク待ち
US,NIC,Nicolet Bankshares,171.69000244140625,81.0,87.4,0.26,0.56,-0.6,51.9,ブレイク待ち
US,AMP,Ameriprise Financial,547.0900268554688,80.0,83.0,0.44,0.58,-0.2,50.9,ブレイク待ち
US,ACIW,ACI Worldwide,51.56999969482422,80.0,58.7,0.49,0.82,-6.9,21.0,ブレイク待ち
US,PARR,"Par Pacific Holdings, Inc.",72.44999694824219,80.0,75.4,0.58,0.84,-7.2,36.2,ブレイク待ち
US,WSBC,WesBanco,40.880001068115234,80.0,84.1,0.35,0.56,-1.7,44.3,ブレイク待ち
US,MMM,3M,178.08999633789062,79.0,85.1,0.42,0.83,0.5,54.7,ブレイク待ち
US,CTAS,Cintas,203.52000427246094,79.0,73.0,0.44,0.8,-0.3,47.4,ブレイク待ち
US,STT,State Street Corporation,183.07000732421875,79.0,86.6,0.49,0.61,-1.3,47.8,ブレイク待ち
US,TRV,Travelers Companies (The),364.489990234375,79.0,76.6,0.36,0.83,-3.0,39.3,ブレイク待ち
US,ABM,"ABM Industries, Inc.",47.099998474121094,79.0,77.1,0.3,0.62,-1.9,41.3,ブレイク待ち
US,VCEL,Vericel,42.11000061035156,79.0,64.6,0.44,0.8,-6.7,26.5,ブレイク待ち
US,MGM,MGM Resorts,43.16999816894531,78.0,62.4,0.36,0.49,-3.6,38.3,ブレイク待ち
US,NHC,"National Healthcare, Corp.",236.75,78.0,98.0,0.58,0.89,5.6,57.6,ブレイク待ち
US,NMIH,"NMI Holdings, Inc.",45.38999938964844,78.0,88.7,0.44,0.71,3.0,61.4,ブレイク待ち
US,WRLD,World Acceptance Corporation,183.94000244140625,78.0,62.8,0.57,0.61,-2.5,54.8,ブレイク待ち
US,JKHY,Jack Henry & Associates,165.0800018310547,77.0,60.9,0.45,0.87,6.9,65.0,ブレイク待ち
US,MDT,Medtronic,92.30000305175781,77.0,57.5,0.57,0.76,5.9,75.1,ブレイク待ち
US,BFH,"Bread Financial Holdings, Inc.",103.18000030517578,77.0,81.3,0.53,0.68,-4.1,40.1,ブレイク待ち
US,MHO,"M/I Homes, Inc.",149.9499969482422,77.0,70.8,0.39,0.72,-0.1,54.5,ブレイク待ち
US,CPAY,Corpay,412.0,76.0,91.9,0.58,0.63,5.3,68.4,ブレイク待ち
US,PKG,Packaging Corporation of America,249.55999755859375,76.0,84.8,0.57,0.7,0.4,55.3,ブレイク待ち
US,AWR,American States Water Company,89.30999755859375,76.0,94.7,0.49,0.6,2.3,68.0,ブレイク待ち
US,JNJ,Johnson & Johnson,267.3699951171875,75.0,91.2,0.47,0.81,2.8,65.4,ブレイク待ち
US,PRU,Prudential Financial,120.58999633789062,75.0,80.1,0.38,0.7,-1.0,45.0,ブレイク待ち
US,URI,United Rentals,1095.260009765625,75.0,82.4,0.59,0.88,-1.3,53.2,ブレイク待ち
US,FBP,First BanCorp (Puerto Rico),28.219999313354492,75.0,84.5,0.26,0.67,-2.1,39.4,ブレイク待ち
US,JXN,"Jackson Financial, Inc.",129.13999938964844,75.0,81.7,0.6,0.82,1.3,60.0,ブレイク待ち
US,LXP,Lexington Realty Trust,60.880001068115234,75.0,96.1,0.06,0.78,0.4,62.6,ブレイク待ち
US,RRR,"Red Rock Resorts, Inc.",61.09000015258789,75.0,57.2,0.6,0.7,-3.7,39.8,ブレイク待ち
US,JPM,JPMorgan Chase,351.54998779296875,74.0,82.9,0.32,0.66,-0.9,49.7,ブレイク待ち
US,MRSH,Marsh McLennan,190.2100067138672,74.0,60.0,0.54,0.67,1.4,51.2,ブレイク待ち
US,PH,Parker Hannifin,1000.1300048828125,74.0,74.0,0.55,0.82,-0.9,55.9,ブレイク待ち
US,CHCO,City Holding Company,144.0,74.0,86.1,0.45,0.62,0.4,45.1,ブレイク待ち
US,CBRE,CBRE Group,151.7899932861328,73.0,57.2,0.58,0.66,3.8,56.4,ブレイク待ち
US,PCAR,Paccar,128.94000244140625,73.0,78.1,0.4,0.73,-1.8,40.4,ブレイク待ち
US,WST,West Pharmaceutical Services,353.7699890136719,73.0,80.1,0.45,0.55,1.7,65.6,ブレイク待ち
US,ZBH,Zimmer Biomet,98.97000122070312,73.0,68.0,0.57,0.67,3.6,62.5,ブレイク待ち
US,MA,Mastercard,573.8499755859375,72.0,79.7,0.45,0.84,2.4,50.7,ブレイク待ち
US,VLTO,Veralto,99.45999908447266,72.0,64.6,0.52,0.6,3.8,67.8,ブレイク待ち
US,APAM,"Artisan Partners Asset Management, Inc.",42.04999923706055,72.0,59.4,0.52,0.87,2.4,62.9,ブレイク待ち
US,HCI,"HCI Group, Inc.",182.02999877929688,72.0,56.7,0.47,0.77,0.6,60.9,ブレイク待ち
US,LQDA,Liquidia Corporation,71.05000305175781,72.0,68.9,0.56,0.84,-14.3,33.9,ブレイク待ち
US,ALL,Allstate,254.5399932861328,71.0,74.6,0.33,0.84,-2.6,41.7,ブレイク待ち
US,BNY,BNY Mellon,157.24000549316406,71.0,87.0,0.5,0.59,-1.1,52.4,ブレイク待ち
US,CAH,Cardinal Health,228.4600067138672,71.0,73.5,0.53,0.73,-1.5,48.1,ブレイク待ち
US,INSW,"International Seaways, Inc.",99.36000061035156,71.0,98.0,0.56,0.81,6.5,56.9,ブレイク待ち
US,MATX,"Matson, Inc.",216.77000427246094,71.0,90.3,0.58,0.62,2.5,65.3,ブレイク待ち
US,EBC,"Eastern Bankshares, Inc.",22.739999771118164,70.0,87.1,0.38,0.59,-1.6,45.9,ブレイク待ち
US,RELY,Remitly,24.709999084472656,70.0,83.8,0.51,0.79,2.4,58.2,ブレイク待ち
