market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
JP,5697.T,サンユウ,829.0,79.0,82.7,0.24,0.52,1.1,50.5,ブレイク待ち
JP,5857.T,ＡＲＥホールディングス,3660.0,79.0,60.0,0.56,0.83,-3.5,42.5,ブレイク待ち
JP,6381.T,アネスト岩田,1945.0,79.0,86.2,0.48,0.63,0.1,50.4,ブレイク待ち
JP,1814.T,大末建設,3680.0,78.0,60.9,0.46,0.83,1.7,54.3,ブレイク待ち
JP,3023.T,ラサ商事,2100.0,78.0,56.5,0.47,0.78,1.8,67.4,ブレイク待ち
JP,6668.T,アドテック　プラズマ　テクノロジー,4280.0,78.0,94.3,0.48,0.64,9.1,54.5,ブレイク待ち
JP,7218.T,田中精密工業,1160.0,78.0,63.7,0.58,0.32,3.0,50.7,ブレイク待ち
JP,7421.T,カッパ・クリエイト,1624.0,78.0,78.4,0.26,0.73,0.2,55.9,ブレイク待ち
JP,7453.T,良品計画,4050.0,78.0,71.3,0.45,0.65,-2.7,36.6,ブレイク待ち
JP,7476.T,アズワン,2542.0,78.0,85.0,0.39,0.86,2.4,56.7,ブレイク待ち
JP,8308.T,りそなホールディングス,2540.0,78.0,94.9,0.37,0.88,2.8,51.8,ブレイク待ち
JP,1418.T,インターライフホールディングス,592.0,77.0,59.6,0.35,0.76,0.4,61.5,ブレイク待ち
JP,4763.T,クリーク・アンド・リバー社,1493.0,77.0,69.0,0.39,0.61,-0.3,50.6,ブレイク待ち
JP,6396.T,宇野澤組鐵工所,4565.0,77.0,81.6,0.44,0.0,-1.0,19.5,ブレイク待ち
JP,8614.T,東洋証券,706.0,77.0,65.8,0.37,0.62,-2.2,41.0,ブレイク待ち
JP,3826.T,システムインテグレータ,499.0,76.0,65.6,0.31,0.69,0.3,51.4,ブレイク待ち
JP,4994.T,大成ラミックグループ,2730.0,76.0,74.2,0.5,0.77,-2.6,31.7,ブレイク待ち
JP,5480.T,日本冶金工業,5500.0,76.0,83.6,0.4,0.7,1.5,52.9,ブレイク待ち
JP,6089.T,ウィルグループ,1171.0,76.0,55.2,0.51,0.72,0.4,50.0,ブレイク待ち
JP,6391.T,加地テック,4845.0,76.0,77.1,0.42,0.88,2.4,56.0,ブレイク待ち
JP,7456.T,松田産業,7030.0,76.0,62.1,0.39,0.84,0.2,58.0,ブレイク待ち
JP,7513.T,コジマ,1484.0,76.0,92.7,0.57,0.59,3.0,70.8,ブレイク待ち
JP,3551.T,ダイニック,1556.0,75.0,86.1,0.35,0.61,-2.5,31.5,ブレイク待ち
JP,3583.T,オーベクス,1379.0,75.0,77.4,0.29,0.5,3.0,67.0,ブレイク待ち
JP,4221.T,大倉工業,5740.0,75.0,94.8,0.53,0.69,2.9,57.9,ブレイク待ち
JP,5713.T,住友金属鉱山,9587.0,75.0,57.8,0.48,0.71,-6.9,42.9,ブレイク待ち
JP,6958.T,日本シイエムケイ,795.0,75.0,96.2,0.46,0.73,5.5,51.6,ブレイク待ち
JP,7102.T,日本車輌製造,3695.0,75.0,58.8,0.38,0.77,1.6,62.9,ブレイク待ち
JP,7567.T,栄電子,633.0,75.0,79.1,0.18,0.88,3.8,67.1,ブレイク待ち
JP,8365.T,富山銀行,2422.0,75.0,76.9,0.33,0.88,3.0,61.3,ブレイク待ち
JP,3843.T,フリービット,1682.0,74.0,72.6,0.53,0.84,-2.5,41.7,ブレイク待ち
JP,4452.T,花王,3513.0,74.0,70.2,0.53,0.78,-0.1,42.1,ブレイク待ち
JP,4490.T,ビザスク,675.0,74.0,63.4,0.4,0.4,2.2,48.3,ブレイク待ち
JP,6250.T,やまびこ,4510.0,74.0,95.4,0.55,0.88,4.4,56.2,ブレイク待ち
JP,7740.T,タムロン,1361.0,74.0,79.6,0.21,0.75,0.0,46.1,ブレイク待ち
JP,7979.T,松風,2302.0,74.0,85.2,0.53,0.69,0.9,51.9,ブレイク待ち
JP,8147.T,トミタ,1450.0,74.0,73.9,0.45,0.56,2.4,57.2,ブレイク待ち
JP,2371.T,カカクコム,3812.0,73.0,97.5,0.41,0.9,2.2,68.4,ブレイク待ち
JP,3010.T,ポラリス・ホールディングス,191.0,73.0,56.6,0.43,0.6,0.5,46.2,ブレイク待ち
JP,3841.T,ジーダット,1332.0,73.0,73.5,0.57,0.28,0.3,33.8,ブレイク待ち
JP,4243.T,ニックス,1069.0,73.0,78.6,0.53,0.64,3.0,51.9,ブレイク待ち
JP,5445.T,東京鐵鋼,2067.0,73.0,65.2,0.39,0.88,1.2,50.5,ブレイク待ち
JP,5658.T,日亜鋼業,408.0,73.0,83.5,0.25,0.61,0.9,57.1,ブレイク待ち
JP,5702.T,大紀アルミニウム工業所,1835.0,73.0,76.3,0.51,0.77,-0.2,43.6,ブレイク待ち
JP,7213.T,レシップホールディングス,668.0,73.0,90.3,0.3,0.83,-0.6,40.5,ブレイク待ち
JP,7254.T,ユニバンス,840.0,73.0,79.6,0.43,0.63,2.2,51.6,ブレイク待ち
JP,1379.T,ホクト,2125.0,72.0,85.9,0.39,0.76,0.6,39.3,ブレイク待ち
JP,3538.T,ウイルプラスホールディングス,1040.0,72.0,77.1,0.33,0.46,1.9,61.1,ブレイク待ち
JP,4409.T,東邦化学工業,826.0,72.0,100.0,0.44,0.87,4.8,70.2,ブレイク待ち
JP,4641.T,アルプス技研,872.0,72.0,59.0,0.43,0.79,0.9,48.9,ブレイク待ち
JP,5185.T,フコク,2040.0,72.0,80.8,0.46,0.84,1.1,54.5,ブレイク待ち
JP,5922.T,那須電機鉄工,20000.0,72.0,88.0,0.26,0.3,-0.7,38.1,ブレイク待ち
JP,2198.T,アイ・ケイ・ケイホールディングス,772.0,71.0,64.8,0.27,0.43,-1.2,40.3,ブレイク待ち
JP,3028.T,アルペン,2336.0,71.0,86.8,0.34,0.66,-0.1,47.6,ブレイク待ち
JP,3774.T,インターネットイニシアティブ,3465.0,71.0,88.1,0.59,0.82,3.2,72.6,ブレイク待ち
JP,4189.T,ＫＨネオケム,3300.0,71.0,78.5,0.6,0.87,-0.1,41.7,ブレイク待ち
JP,7388.T,ＦＰパートナー,2327.0,71.0,63.3,0.37,0.72,0.8,49.5,ブレイク待ち
JP,7781.T,平山ホールディングス,876.0,71.0,89.6,0.33,0.58,-0.4,41.7,ブレイク待ち
JP,9441.T,ベルパーク,3090.0,71.0,84.7,0.25,0.43,2.7,65.8,ブレイク待ち
JP,2437.T,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,631.0,70.0,70.8,0.44,0.25,1.7,65.2,ブレイク待ち
JP,2613.T,Ｊ－オイルミルズ,2292.0,70.0,86.9,0.41,0.9,1.2,46.7,ブレイク待ち
JP,7609.T,ダイトロン,4280.0,70.0,77.7,0.31,0.53,6.2,63.3,ブレイク待ち
JP,7859.T,アルメディオ,276.0,70.0,57.1,0.59,0.59,4.5,63.1,ブレイク待ち
JP,9535.T,広島ガス,444.0,70.0,90.3,0.48,0.74,2.1,67.9,ブレイク待ち
US,PAYC,Paycom,220.4600067138672,100.0,82.5,0.28,0.72,-3.3,34.3,ブレイク待ち
US,PLTR,Palantir Technologies,189.6699981689453,99.0,82.4,0.39,0.66,6.3,69.4,ブレイク待ち
US,VEEV,Veeva Systems,280.67999267578125,99.0,81.6,0.28,0.86,5.2,55.8,ブレイク待ち
US,CRSR,Corsair Gaming,13.65999984741211,99.0,87.4,0.36,0.67,8.1,62.8,ブレイク待ち
US,MAN,ManpowerGroup,57.40999984741211,99.0,83.3,0.33,0.66,-3.2,31.1,ブレイク待ち
US,CRM,Salesforce,234.02000427246094,98.0,71.4,0.34,0.82,-3.2,31.4,ブレイク待ち
US,WDAY,"Workday, Inc.",189.4499969482422,98.0,56.7,0.28,0.4,-2.2,44.3,ブレイク待ち
US,ZBRA,Zebra Technologies,370.0400085449219,98.0,91.4,0.28,0.81,4.2,54.6,ブレイク待ち
US,MKTX,MarketAxess,164.19000244140625,98.0,63.6,0.03,0.84,0.7,73.7,ブレイク待ち
US,MSFT,Microsoft,516.1699829101562,97.0,81.6,0.23,0.85,3.5,59.9,ブレイク待ち
US,SMCI,Supermicro,43.2599983215332,97.0,60.5,0.41,0.89,11.9,58.7,ブレイク待ち
US,WT,"WisdomTree Investments, Inc.",24.329999923706055,97.0,89.6,0.52,0.69,2.0,45.2,ブレイク待ち
US,BLFS,"BioLife Solutions, Inc.",38.4900016784668,96.0,98.1,0.38,0.82,5.4,77.6,ブレイク待ち
US,ITGR,Integer Holdings Corporation,126.33999633789062,96.0,99.3,0.04,0.64,0.4,45.9,ブレイク待ち
US,SAFT,"Safety Insurance Group, Inc.",103.51000213623047,96.0,99.0,0.03,0.61,0.0,65.5,ブレイク待ち
US,ANET,Arista Networks,206.5500030517578,95.0,91.7,0.53,0.64,5.3,62.2,ブレイク待ち
US,CORT,Corcept Therapeutics Incorporated,116.0999984741211,95.0,89.5,0.29,0.71,0.9,56.0,ブレイク待ち
US,GRMN,Garmin,294.1400146484375,94.0,84.2,0.37,0.81,4.2,68.7,ブレイク待ち
US,NEM,Newmont,121.43000030517578,94.0,76.6,0.28,0.67,-4.1,37.9,ブレイク待ち
US,AAMI,Acadian Asset Management Inc.,93.87999725341797,94.0,91.9,0.49,0.75,1.8,50.8,ブレイク待ち
US,CAKE,"The Cheesecake Factory, Inc.",104.48999786376953,94.0,81.5,0.45,0.84,-1.1,44.9,ブレイク待ち
US,ICE,Intercontinental Exchange,154.30999755859375,93.0,59.9,0.37,0.76,-2.5,35.0,ブレイク待ち
US,REGN,Regeneron Pharmaceuticals,788.0399780273438,93.0,77.6,0.38,0.87,-2.3,35.1,ブレイク待ち
US,CNMD,CONMED Corporation,45.380001068115234,93.0,62.7,0.32,0.71,-5.2,29.5,ブレイク待ち
US,TDW,"Tidewater, Inc.",84.73999786376953,93.0,69.3,0.5,0.72,-7.0,31.0,ブレイク待ち
US,DXCM,Dexcom,86.62000274658203,92.0,84.5,0.43,0.8,-1.7,46.0,ブレイク待ち
US,GPN,Global Payments,86.48999786376953,92.0,73.0,0.49,0.83,-3.2,33.5,ブレイク待ち
US,DV,DoubleVerify Holdings Inc.,13.40999984741211,92.0,96.0,0.1,0.47,0.2,56.1,ブレイク待ち
US,MMSI,"Merit Medical Systems, Inc.",87.5,92.0,79.3,0.35,0.68,-0.8,37.0,ブレイク待ち
US,USPH,"U.S. Physical Therapy, Inc.",84.83999633789062,92.0,75.5,0.52,0.78,6.0,73.5,ブレイク待ち
US,WHD,"Cactus, Inc.",64.30000305175781,92.0,76.1,0.34,0.82,-5.9,31.7,ブレイク待ち
US,DFIN,"Donnelley Financial Solutions, Inc.",48.91999816894531,91.0,63.6,0.42,0.72,1.0,37.3,ブレイク待ち
US,BOX,"Box, Inc.",31.389999389648438,90.0,67.0,0.52,0.88,-7.8,20.4,ブレイク待ち
US,ADP,Automatic Data Processing,263.6700134277344,89.0,71.1,0.51,0.89,-4.2,31.6,ブレイク待ち
US,BDX,Becton Dickinson,183.82000732421875,89.0,85.9,0.37,0.76,-0.3,48.7,ブレイク待ち
US,GILD,Gilead Sciences,150.92999267578125,89.0,87.0,0.41,0.86,1.7,49.8,ブレイク待ち
US,PFE,Pfizer,28.670000076293945,89.0,90.4,0.35,0.81,2.1,54.7,ブレイク待ち
US,DNOW,NOW Inc,15.930000305175781,89.0,79.0,0.26,0.71,0.6,46.8,ブレイク待ち
US,VSAT,"Viasat, Inc.",73.0199966430664,89.0,70.1,0.58,0.78,0.6,44.9,ブレイク待ち
US,NVDA,Nvidia,225.07000732421875,88.0,84.1,0.58,0.75,2.1,43.7,ブレイク待ち
US,ADUS,Addus HomeCare Corp.,113.19000244140625,88.0,69.2,0.41,0.81,-3.6,29.8,ブレイク待ち
US,HRMY,"Harmony Biosciences Holdings, Inc.",41.2599983215332,88.0,87.6,0.4,0.89,0.6,41.7,ブレイク待ち
US,FCX,Freeport-McMoRan,72.30999755859375,87.0,82.4,0.48,0.64,-2.0,48.9,ブレイク待ち
US,CON,"Concentra Group Holdings Parent, Inc.",35.0099983215332,87.0,90.6,0.51,0.79,0.7,54.6,ブレイク待ち
US,NSP,Insperity,47.83000183105469,87.0,78.4,0.59,0.81,-6.0,28.9,ブレイク待ち
US,OII,"Oceaneering International, Inc.",46.2599983215332,87.0,75.2,0.46,0.78,-5.8,32.0,ブレイク待ち
US,SCL,Stepan Company,64.52999877929688,87.0,86.7,0.42,0.9,3.2,55.6,ブレイク待ち
US,LITE,Lumentum,941.6500244140625,86.0,84.6,0.48,0.86,3.7,56.4,ブレイク待ち
US,CHEF,"Chefs' Warehouse, Inc.",110.2699966430664,86.0,88.5,0.44,0.71,-0.9,41.8,ブレイク待ち
US,SCSC,"ScanSource, Inc.",58.29999923706055,86.0,74.3,0.25,0.78,2.1,49.2,ブレイク待ち
US,MET,MetLife,97.69999694824219,85.0,90.4,0.4,0.86,1.1,50.4,ブレイク待ち
US,MSI,Motorola Solutions,456.8800048828125,85.0,72.0,0.46,0.81,-2.9,40.1,ブレイク待ち
US,HP,"Helmerich & Payne, Inc.",38.56999969482422,85.0,63.8,0.54,0.76,-9.5,20.0,ブレイク待ち
US,LNC,Lincoln Financial,41.689998626708984,85.0,61.4,0.46,0.79,-2.9,21.3,ブレイク待ち
US,PTEN,"Patterson-UTI Energy, Inc.",10.90999984741211,85.0,70.1,0.54,0.85,-10.2,27.3,ブレイク待ち
US,UFPT,"UFP Technologies, Inc.",295.6499938964844,85.0,73.9,0.29,0.7,2.2,57.1,ブレイク待ち
US,SOLV,Solventum,89.5,84.0,85.3,0.39,0.64,-0.5,41.1,ブレイク待ち
US,PLUS,"ePlus, Inc.",90.51000213623047,84.0,73.6,0.45,0.75,1.0,44.6,ブレイク待ち
US,VGNT,Versigent PLC,46.72999954223633,84.0,83.1,0.5,0.65,-0.6,39.0,ブレイク待ち
US,TGT,Target Corporation,157.4499969482422,83.0,84.8,0.27,0.69,-1.9,38.0,ブレイク待ち
US,INVX,"Innovex International, Inc.",28.5,83.0,68.8,0.4,0.74,-3.0,38.3,ブレイク待ち
US,IRDM,Iridium Communications,48.75,83.0,79.7,0.27,0.7,2.7,60.0,ブレイク待ち
US,NE,Noble Corporation,42.81999969482422,83.0,57.0,0.56,0.85,-5.6,37.4,ブレイク待ち
US,ZD,Ziff Davis,56.5099983215332,83.0,89.6,0.57,0.86,-0.0,54.3,ブレイク待ち
US,T,AT&T,25.3799991607666,82.0,57.5,0.3,0.64,-1.3,46.5,ブレイク待ち
US,GPC,Genuine Parts Company,129.61000061035156,82.0,63.9,0.41,0.54,-3.0,28.3,ブレイク待ち
US,PRU,Prudential Financial,119.44999694824219,81.0,76.9,0.49,0.78,0.1,40.2,ブレイク待ち
US,ROST,Ross Stores,236.1199951171875,81.0,80.9,0.31,0.77,2.0,58.0,ブレイク待ち
US,TRV,Travelers Companies (The),363.0400085449219,81.0,75.6,0.34,0.74,-1.7,42.0,ブレイク待ち
US,EMR,Emerson Electric,158.22999572753906,80.0,81.4,0.47,0.85,3.8,60.0,ブレイク待ち
US,FA,First Advantage Corporation,19.600000381469727,80.0,66.0,0.47,0.58,-5.5,33.8,ブレイク待ち
US,ETN,Eaton Corporation,439.9800109863281,79.0,77.1,0.52,0.82,6.2,61.3,ブレイク待ち
US,INCY,Incyte,123.88999938964844,79.0,82.9,0.46,0.88,-1.3,44.0,ブレイク待ち
US,V,Visa Inc.,367.3800048828125,79.0,80.2,0.58,0.87,-1.6,40.6,ブレイク待ち
US,IPAR,"Inter Parfums, Inc.",117.93000030517578,79.0,78.2,0.55,0.73,2.7,52.3,ブレイク待ち
US,ECPG,"Encore Capital Group, Inc.",98.41000366210938,78.0,89.9,0.49,0.78,-0.3,53.2,ブレイク待ち
US,HSTM,"HealthStream, Inc.",29.100000381469727,78.0,82.7,0.44,0.82,-0.1,48.2,ブレイク待ち
US,NDSN,Nordson Corporation,325.7699890136719,77.0,88.6,0.48,0.84,2.0,58.7,ブレイク待ち
US,DIS,Walt Disney Company (The),106.1500015258789,77.0,56.1,0.36,0.79,-0.4,52.4,ブレイク待ち
US,SXT,Sensient Technologies,129.22000122070312,77.0,82.9,0.41,0.63,-2.3,32.6,ブレイク待ち
US,WAB,Wabtec,288.0,76.0,84.5,0.5,0.89,0.6,57.2,ブレイク待ち
US,MD,Pediatrix Medical Group,26.309999465942383,76.0,86.7,0.45,0.75,-0.7,42.4,ブレイク待ち
US,NATL,NCR Atleos,46.08000183105469,76.0,84.1,0.38,0.66,-0.0,49.9,ブレイク待ち
US,JNJ,Johnson & Johnson,271.2200012207031,75.0,90.5,0.57,0.78,0.5,38.5,ブレイク待ち
US,OFG,OFG Bancorp,51.939998626708984,75.0,86.5,0.37,0.89,-0.8,33.8,ブレイク待ち
US,WKC,World Kinect Corporation,35.650001525878906,75.0,70.8,0.2,0.77,0.2,54.2,ブレイク待ち
US,AMN,"Amn Healthcare Services, Inc.",34.560001373291016,74.0,88.0,0.5,0.72,1.2,56.1,ブレイク待ち
US,TPC,Tutor Perini Corporation,83.97000122070312,74.0,58.7,0.35,0.43,-3.6,38.7,ブレイク待ち
US,SJM,J.M. Smucker Company (The),121.0,73.0,68.7,0.53,0.82,-3.3,33.6,ブレイク待ち
US,VVX,"V2X, Inc.",75.6500015258789,73.0,57.5,0.38,0.74,-0.0,54.3,ブレイク待ち
US,MBIN,Merchants Bancorp,52.099998474121094,72.0,82.0,0.39,0.79,-1.2,44.5,ブレイク待ち
US,ACT,"Enact Holdings, Inc.",46.970001220703125,71.0,77.4,0.54,0.8,-3.8,24.0,ブレイク待ち
US,NIC,Nicolet Bankshares,168.39999389648438,71.0,82.4,0.52,0.83,-0.7,36.5,ブレイク待ち
US,SKYW,"SkyWest, Inc.",102.29000091552734,70.0,61.3,0.42,0.83,4.3,57.7,ブレイク待ち
