market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
JP,4095.T,日本パーカライジング,1753.0,79.0,78.1,0.33,0.62,2.8,62.9,ブレイク待ち
JP,5471.T,大同特殊鋼,2257.0,79.0,57.5,0.51,0.63,-2.6,46.9,ブレイク待ち
JP,7242.T,カヤバ,4675.0,79.0,59.3,0.42,0.84,2.7,66.7,ブレイク待ち
JP,7267.T,本田技研工業,1662.5,79.0,80.9,0.59,0.81,0.4,53.4,ブレイク待ち
JP,7523.T,アールビバン,1879.0,79.0,72.9,0.06,0.34,-0.9,14.8,ブレイク待ち
JP,9468.T,ＫＡＤＯＫＡＷＡ,3672.0,79.0,76.7,0.53,0.7,3.4,66.6,ブレイク待ち
JP,1762.T,高松コンストラクショングループ,4085.0,78.0,72.2,0.6,0.69,5.2,71.4,ブレイク待ち
JP,2590.T,ダイドーグループホールディングス,3010.0,78.0,83.0,0.54,0.78,1.2,63.1,ブレイク待ち
JP,2914.T,日本たばこ産業,7001.0,78.0,91.5,0.45,0.53,1.6,48.3,ブレイク待ち
JP,3475.T,グッドコムアセット,1576.0,78.0,64.5,0.38,0.86,1.9,62.7,ブレイク待ち
JP,4324.T,電通グループ,3535.0,78.0,72.5,0.49,0.62,-1.6,49.4,ブレイク待ち
JP,5695.T,パウダーテック,2950.0,78.0,69.9,0.24,0.26,-1.8,43.1,ブレイク待ち
JP,6788.T,日本トリム,4950.0,78.0,79.7,0.55,0.63,2.5,67.8,ブレイク待ち
JP,6837.T,京写,375.0,78.0,59.1,0.58,0.22,5.2,65.9,ブレイク待ち
JP,7254.T,ユニバンス,834.0,78.0,78.3,0.48,0.81,2.9,53.5,ブレイク待ち
JP,7453.T,良品計画,4297.0,78.0,83.6,0.47,0.54,-0.5,43.8,ブレイク待ち
JP,8097.T,三愛オブリ,2420.0,78.0,68.3,0.56,0.73,3.1,75.9,ブレイク待ち
JP,9201.T,日本航空,3049.0,78.0,74.2,0.36,0.55,1.8,51.0,ブレイク待ち
JP,1787.T,ナカボーテック,6050.0,77.0,57.1,0.48,0.39,2.5,59.3,ブレイク待ち
JP,3093.T,トレジャー・ファクトリー,2148.0,77.0,73.7,0.31,0.74,1.8,61.8,ブレイク待ち
JP,5997.T,協立エアテック,913.0,77.0,84.1,0.45,0.83,-1.2,47.7,ブレイク待ち
JP,8079.T,正栄食品工業,4550.0,77.0,90.5,0.53,0.45,2.3,81.8,ブレイク待ち
JP,8253.T,クレディセゾン,4717.0,77.0,83.8,0.58,0.6,1.2,51.7,ブレイク待ち
JP,2910.T,ロック・フィールド,1428.0,76.0,57.8,0.46,0.76,2.9,79.4,ブレイク待ち
JP,3447.T,信和,1027.0,76.0,77.9,0.41,0.51,0.9,38.2,ブレイク待ち
JP,3950.T,ザ・パック,1498.0,76.0,92.9,0.38,0.68,2.0,63.1,ブレイク待ち
JP,4092.T,日本化学工業,5370.0,76.0,74.7,0.48,0.33,-2.8,43.3,ブレイク待ち
JP,4462.T,石原ケミカル,2972.0,76.0,55.1,0.53,0.52,-1.9,35.3,ブレイク待ち
JP,4992.T,北興化学工業,2010.0,76.0,62.6,0.57,0.53,2.7,55.9,ブレイク待ち
JP,3024.T,クリエイト,1153.0,75.0,55.1,0.38,0.78,1.1,63.6,ブレイク待ち
JP,4502.T,武田薬品工業,5809.0,75.0,88.4,0.57,0.72,3.1,72.6,ブレイク待ち
JP,5658.T,日亜鋼業,407.0,75.0,82.4,0.57,0.67,5.4,87.9,ブレイク待ち
JP,6545.T,インターネットインフィニティー,815.0,75.0,70.4,0.59,0.55,-3.7,30.2,ブレイク待ち
JP,7282.T,豊田合成,5377.0,75.0,85.2,0.56,0.71,2.8,58.8,ブレイク待ち
JP,8566.T,リコーリース,6820.0,75.0,94.9,0.41,0.74,2.0,73.6,ブレイク待ち
JP,9869.T,加藤産業,6620.0,75.0,68.9,0.58,0.69,2.6,66.7,ブレイク待ち
JP,3181.T,買取王国,1084.0,74.0,87.7,0.44,0.28,0.9,53.4,ブレイク待ち
JP,4242.T,タカギセイコー,1810.0,74.0,67.9,0.59,0.64,-1.1,35.8,ブレイク待ち
JP,4928.T,ノエビアホールディングス,4900.0,74.0,80.7,0.52,0.73,1.8,67.0,ブレイク待ち
JP,6118.T,アイダエンジニアリング,1279.0,74.0,82.2,0.51,0.47,4.2,57.6,ブレイク待ち
JP,8596.T,九州リースサービス,1609.0,74.0,82.5,0.53,0.53,1.1,51.6,ブレイク待ち
JP,9324.T,安田倉庫,2537.0,74.0,80.4,0.53,0.87,0.0,71.0,ブレイク待ち
JP,9475.T,昭文社ホールディングス,534.0,74.0,70.2,0.58,0.53,2.7,57.5,ブレイク待ち
JP,3561.T,力の源ホールディングス,1633.0,73.0,73.3,0.52,0.85,0.4,62.2,ブレイク待ち
JP,9744.T,メイテックグループホールディングス,3385.0,73.0,56.5,0.48,0.89,1.9,77.1,ブレイク待ち
JP,2503.T,キリンホールディングス,3049.0,72.0,89.3,0.58,0.71,1.6,60.9,ブレイク待ち
JP,4202.T,ダイセル,1457.5,72.0,63.2,0.52,0.53,-0.4,48.7,ブレイク待ち
JP,6505.T,東洋電機製造,2440.0,72.0,75.2,0.31,0.69,1.8,49.4,ブレイク待ち
JP,7075.T,ＱＬＳホールディングス,870.0,72.0,97.4,0.58,0.67,3.5,65.8,ブレイク待ち
JP,7134.T,アップガレージグループ,1376.0,72.0,74.6,0.49,0.67,-2.1,45.7,ブレイク待ち
JP,7180.T,九州フィナンシャルグループ,1550.5,72.0,91.4,0.58,0.54,1.6,52.9,ブレイク待ち
JP,7877.T,永大化工,2214.0,72.0,76.2,0.58,0.3,1.9,55.5,ブレイク待ち
JP,8923.T,トーセイ,1834.0,72.0,76.6,0.37,0.66,2.6,68.9,ブレイク待ち
JP,2907.T,あじかん,1530.0,71.0,68.2,0.23,0.61,0.3,56.0,ブレイク待ち
JP,3563.T,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5802.0,71.0,91.2,0.41,0.68,1.8,49.3,ブレイク待ち
JP,4732.T,ユー・エス・エス,1980.5,71.0,70.3,0.44,0.8,-0.5,53.8,ブレイク待ち
JP,5922.T,那須電機鉄工,20200.0,71.0,91.4,0.49,0.73,1.2,52.1,ブレイク待ち
JP,5933.T,アルインコ,1141.0,71.0,69.1,0.47,0.76,2.4,76.0,ブレイク待ち
JP,6227.T,ＡＩメカテック,6300.0,71.0,62.6,0.56,0.71,-2.7,35.8,ブレイク待ち
JP,8750.T,第一ライフグループ,1816.5,71.0,84.3,0.57,0.7,-2.7,35.2,ブレイク待ち
JP,5757.T,ＣＫサンエツ,5420.0,70.0,80.4,0.51,0.72,3.6,54.8,ブレイク待ち
US,GKOS,Glaukos Corp.,179.8699951171875,100.0,90.1,0.31,0.64,1.6,47.8,ブレイク待ち
US,GSHD,"Goosehead Insurance, Inc.",71.26000213623047,100.0,70.2,0.3,0.39,5.5,68.8,ブレイク待ち
US,MAN,ManpowerGroup,62.38999938964844,100.0,96.2,0.35,0.49,8.4,75.3,ブレイク待ち
US,NWL,Newell Brands,6.170000076293945,100.0,76.4,0.24,0.5,4.4,56.4,ブレイク待ち
US,CBRL,Cracker Barrel,55.65999984741211,99.0,84.4,0.22,0.63,-2.3,48.6,ブレイク待ち
US,CORT,Corcept Therapeutics Incorporated,113.87999725341797,99.0,87.2,0.35,0.83,0.9,49.4,ブレイク待ち
US,EAT,"Brinker International, Inc.",230.19000244140625,99.0,84.0,0.33,0.8,0.7,51.4,ブレイク待ち
US,EPC,Edgewell Personal Care,29.049999237060547,99.0,93.7,0.27,0.53,2.6,59.4,ブレイク待ち
US,NEO,"NeoGenomics Laboratories, Inc.",18.049999237060547,99.0,86.5,0.46,0.72,11.6,62.0,ブレイク待ち
US,RNG,"RingCentral, Inc.",69.37999725341797,99.0,97.7,0.39,0.7,10.6,64.0,ブレイク待ち
US,DASH,DoorDash,236.74000549316406,98.0,65.7,0.44,0.86,10.9,79.5,ブレイク待ち
US,HNI,HNI Corporation,49.130001068115234,98.0,84.7,0.24,0.63,2.6,50.9,ブレイク待ち
US,NSP,Insperity,53.540000915527344,98.0,90.5,0.24,0.35,2.8,58.3,ブレイク待ち
US,EXPE,Expedia Group,329.44000244140625,97.0,92.0,0.35,0.81,4.2,58.3,ブレイク待ち
US,ZBRA,Zebra Technologies,356.45001220703125,97.0,84.1,0.56,0.69,2.4,33.2,ブレイク待ち
US,ENVA,"Enova International, Inc.",232.72000122070312,97.0,78.9,0.33,0.55,-7.6,35.3,ブレイク待ち
US,NSIT,"Insight Enterprises, Inc.",155.64999389648438,97.0,96.9,0.5,0.56,7.8,51.3,ブレイク待ち
US,PTGX,"Protagonist Therapeutics, Inc.",144.3300018310547,97.0,84.5,0.45,0.69,-1.5,42.4,ブレイク待ち
US,SAFT,"Safety Insurance Group, Inc.",103.63999938964844,97.0,99.6,0.02,0.46,0.2,58.0,ブレイク待ち
US,IQV,IQVIA,261.75,96.0,96.8,0.37,0.88,7.2,75.1,ブレイク待ち
US,VLO,Valero Energy,352.3599853515625,96.0,99.7,0.51,0.69,7.8,74.4,ブレイク待ち
US,GEO,"GEO Group, Inc.",32.279998779296875,96.0,95.8,0.45,0.81,3.1,60.7,ブレイク待ち
US,MLKN,"MillerKnoll, Inc.",23.1299991607666,96.0,85.6,0.22,0.68,-1.3,34.9,ブレイク待ち
US,MMSI,"Merit Medical Systems, Inc.",90.48999786376953,96.0,87.8,0.29,0.64,3.0,52.9,ブレイク待ち
US,PARR,"Par Pacific Holdings, Inc.",78.8499984741211,96.0,85.1,0.57,0.81,1.5,58.9,ブレイク待ち
US,BAX,Baxter International,26.1299991607666,95.0,72.9,0.24,0.65,-1.4,31.4,ブレイク待ち
US,TECH,Bio-Techne,72.3499984741211,95.0,99.1,0.03,0.35,0.2,57.8,ブレイク待ち
US,GPC,Genuine Parts Company,137.50999450683594,95.0,76.9,0.29,0.67,3.4,57.1,ブレイク待ち
US,PSX,Phillips 66,244.00999450683594,95.0,97.6,0.56,0.81,8.7,77.3,ブレイク待ち
US,CNMD,CONMED Corporation,49.97999954223633,95.0,73.6,0.28,0.45,1.7,53.9,ブレイク待ち
US,FIVN,"Five9, Inc.",34.04999923706055,95.0,94.9,0.46,0.55,9.3,48.4,ブレイク待ち
US,ITGR,Integer Holdings Corporation,125.33000183105469,95.0,98.7,0.05,0.67,3.6,57.9,ブレイク待ち
US,KMX,"CarMax, Inc.",62.11000061035156,95.0,90.9,0.45,0.54,4.2,61.9,ブレイク待ち
US,WTW,Willis Towers Watson,343.75,94.0,91.9,0.26,0.73,2.3,50.6,ブレイク待ち
US,ACAD,Acadia Pharmaceuticals,29.110000610351562,94.0,83.6,0.55,0.82,2.4,48.2,ブレイク待ち
US,AGYS,"Agilysys, Inc.",117.87999725341797,94.0,67.3,0.47,0.69,5.7,67.4,ブレイク待ち
US,CON,"Concentra Group Holdings Parent, Inc.",34.2599983215332,94.0,90.6,0.51,0.62,2.1,51.4,ブレイク待ち
US,DV,DoubleVerify Holdings Inc.,13.380000114440918,94.0,65.2,0.57,0.6,5.8,76.7,ブレイク待ち
US,PAYO,Payoneer Global Inc.,7.110000133514404,94.0,97.7,0.07,0.17,-0.1,56.3,ブレイク待ち
US,PRGS,Progress Software Corporation,44.7599983215332,94.0,88.9,0.27,0.53,4.7,57.5,ブレイク待ち
US,AJG,Arthur J. Gallagher & Co.,267.55999755859375,93.0,62.5,0.48,0.86,4.2,64.1,ブレイク待ち
US,AXON,Axon Enterprise,600.72998046875,93.0,57.8,0.51,0.55,1.8,50.9,ブレイク待ち
US,AAMI,Acadian Asset Management Inc.,95.76000213623047,93.0,95.5,0.41,0.65,5.7,67.4,ブレイク待ち
US,AMRX,Amneal Pharmaceuticals,17.540000915527344,93.0,82.7,0.38,0.64,-3.1,46.0,ブレイク待ち
US,RDNT,"RadNet, Inc.",74.61000061035156,93.0,67.9,0.51,0.57,3.6,41.3,ブレイク待ち
US,PANW,Palo Alto Networks,371.5899963378906,92.0,89.5,0.48,0.85,3.9,45.2,ブレイク待ち
US,PAYX,Paychex,127.04000091552734,92.0,76.9,0.37,0.55,4.7,62.4,ブレイク待ち
US,CCS,"Century Communities, Inc.",69.16000366210938,92.0,76.2,0.29,0.71,-1.0,51.0,ブレイク待ち
US,FA,First Advantage Corporation,21.040000915527344,92.0,74.8,0.56,0.54,-0.7,34.6,ブレイク待ち
US,OII,"Oceaneering International, Inc.",50.59000015258789,92.0,88.6,0.37,0.8,0.3,47.7,ブレイク待ち
US,ADP,Automatic Data Processing,287.4800109863281,91.0,84.8,0.33,0.75,5.2,65.0,ブレイク待ち
US,LH,Labcorp,335.1099853515625,91.0,93.1,0.46,0.89,4.0,68.7,ブレイク待ち
US,REGN,Regeneron Pharmaceuticals,794.1900024414062,91.0,82.7,0.4,0.7,1.2,44.7,ブレイク待ち
US,ICUI,ICU Medical,175.10000610351562,91.0,77.9,0.48,0.63,-0.9,35.3,ブレイク待ち
US,JXN,"Jackson Financial, Inc.",134.16000366210938,91.0,92.1,0.43,0.63,3.2,58.0,ブレイク待ち
US,NEOG,Neogen,11.65999984741211,91.0,85.0,0.41,0.65,2.3,54.5,ブレイク待ち
US,TILE,"Interface, Inc.",38.58000183105469,91.0,88.1,0.56,0.79,4.2,57.9,ブレイク待ち
US,BDX,Becton Dickinson,189.52000427246094,90.0,94.6,0.5,0.65,5.8,68.3,ブレイク待ち
US,INCY,Incyte,124.37000274658203,90.0,84.0,0.41,0.51,0.7,57.5,ブレイク待ち
US,ALRM,"Alarm.Com, Inc.",57.470001220703125,90.0,89.3,0.27,0.65,2.4,57.1,ブレイク待ち
US,CNK,"Cinemark Holdings, Inc.",35.9900016784668,90.0,82.8,0.29,0.79,-2.5,40.1,ブレイク待ち
US,INSW,"International Seaways, Inc.",98.80999755859375,90.0,94.1,0.59,0.87,3.6,66.7,ブレイク待ち
US,WLY,John Wiley & Sons,53.709999084472656,90.0,87.1,0.35,0.6,2.2,58.9,ブレイク待ち
US,ALL,Allstate,260.5799865722656,89.0,81.3,0.33,0.7,-0.8,41.5,ブレイク待ち
US,HUM,Humana,385.5400085449219,89.0,83.7,0.52,0.71,1.6,49.9,ブレイク待ち
US,J,Jacobs Solutions,151.97999572753906,89.0,73.8,0.46,0.77,5.2,62.3,ブレイク待ち
US,TMO,Thermo Fisher Scientific,622.1799926757812,89.0,88.3,0.45,0.73,4.2,63.0,ブレイク待ち
US,TRV,Travelers Companies (The),369.8999938964844,89.0,80.3,0.26,0.67,-1.3,42.0,ブレイク待ち
US,ADUS,Addus HomeCare Corp.,115.55000305175781,89.0,75.6,0.45,0.71,-2.1,39.8,ブレイク待ち
US,LW,Lamb Weston,54.97999954223633,89.0,58.9,0.32,0.83,2.8,68.3,ブレイク待ち
US,SLG,SL Green Realty,57.540000915527344,89.0,72.2,0.45,0.65,2.6,60.9,ブレイク待ち
US,AMP,Ameriprise Financial,559.3200073242188,88.0,91.2,0.22,0.48,0.6,51.5,ブレイク待ち
US,RJF,Raymond James Financial,179.36000061035156,88.0,92.3,0.38,0.86,1.0,50.6,ブレイク待ち
US,IPAR,"Inter Parfums, Inc.",117.77999877929688,88.0,77.9,0.46,0.69,-1.6,45.7,ブレイク待ち
US,MKTX,MarketAxess,162.72000122070312,88.0,61.9,0.02,0.81,3.3,55.3,ブレイク待ち
US,NMIH,"NMI Holdings, Inc.",44.810001373291016,88.0,83.8,0.25,0.77,0.1,59.4,ブレイク待ち
US,SABR,Sabre,2.200000047683716,88.0,93.6,0.56,0.65,6.0,57.8,ブレイク待ち
US,JKHY,Jack Henry & Associates,169.72999572753906,87.0,67.3,0.48,0.73,6.5,68.3,ブレイク待ち
US,DGX,Quest Diagnostics,242.75999450683594,87.0,94.2,0.32,0.81,2.0,63.8,ブレイク待ち
US,STT,State Street Corporation,193.3300018310547,87.0,97.2,0.4,0.52,3.1,62.0,ブレイク待ち
US,ECPG,"Encore Capital Group, Inc.",98.94000244140625,87.0,90.7,0.48,0.79,0.6,56.7,ブレイク待ち
US,LPG,Dorian LPG Ltd.,49.779998779296875,87.0,91.8,0.57,0.66,6.2,67.7,ブレイク待ち
US,SBH,"Sally Beauty Holdings, Inc.",16.549999237060547,87.0,78.5,0.42,0.65,2.0,46.5,ブレイク待ち
US,TPC,Tutor Perini Corporation,88.83999633789062,87.0,70.5,0.57,0.62,-1.4,31.3,ブレイク待ち
US,ZD,Ziff Davis,55.81999969482422,87.0,93.7,0.54,0.61,2.5,59.6,ブレイク待ち
US,DXCM,Dexcom,90.81999969482422,86.0,95.4,0.42,0.71,5.3,60.3,ブレイク待ち
US,SWK,Stanley Black & Decker,97.80000305175781,86.0,83.9,0.34,0.73,-1.6,34.2,ブレイク待ち
US,ACHC,Acadia Healthcare,28.549999237060547,86.0,70.2,0.51,0.57,-4.9,37.4,ブレイク待ち
US,ACIW,ACI Worldwide,53.83000183105469,86.0,68.5,0.42,0.67,-1.4,56.7,ブレイク待ち
US,KFY,Korn/Ferry International,86.27999877929688,86.0,95.7,0.29,0.69,3.0,63.0,ブレイク待ち
US,MATX,"Matson, Inc.",224.30999755859375,86.0,95.5,0.58,0.78,5.3,72.7,ブレイク待ち
US,WKC,World Kinect Corporation,35.45000076293945,86.0,69.7,0.41,0.66,-5.0,34.7,ブレイク待ち
US,ANET,Arista Networks,195.3800048828125,85.0,80.6,0.6,0.65,3.1,52.5,ブレイク待ち
US,BKNG,Booking Holdings,205.6300048828125,85.0,73.1,0.46,0.69,-0.0,41.0,ブレイク待ち
US,ZBH,Zimmer Biomet,100.91000366210938,85.0,78.5,0.43,0.59,2.9,58.7,ブレイク待ち
US,CARG,CarGurus,36.560001373291016,85.0,68.6,0.41,0.56,-0.4,44.0,ブレイク待ち
US,EVTC,"EVERTEC, Inc.",29.979999542236328,85.0,56.3,0.43,0.65,-1.7,52.4,ブレイク待ち
US,LNC,Lincoln Financial,43.290000915527344,85.0,71.7,0.41,0.82,-2.3,36.7,ブレイク待ち
US,NIC,Nicolet Bankshares,171.74000549316406,85.0,87.5,0.25,0.41,-1.0,45.5,ブレイク待ち
US,PLMR,"Palomar Holdings, Inc.",131.6300048828125,85.0,65.8,0.34,0.45,-0.8,50.2,ブレイク待ち
US,FTRE,Fortrea,18.809999465942383,84.0,80.3,0.44,0.65,0.9,48.3,ブレイク待ち
US,UFCS,"United Fire Group, Inc.",53.97999954223633,84.0,92.9,0.36,0.65,1.2,53.4,ブレイク待ち
US,USPH,"U.S. Physical Therapy, Inc.",78.62999725341797,84.0,57.9,0.57,0.7,-0.5,36.2,ブレイク待ち
US,ALLE,Allegion,157.47999572753906,83.0,55.9,0.33,0.89,-3.2,31.9,ブレイク待ち
US,GPN,Global Payments,91.81999969482422,83.0,88.3,0.34,0.78,2.5,64.1,ブレイク待ち
US,OMC,Omnicom Group,88.27999877929688,83.0,94.4,0.56,0.56,3.8,63.8,ブレイク待ち
US,SOLV,Solventum,91.12000274658203,83.0,94.8,0.58,0.71,4.3,72.7,ブレイク待ち
US,DFIN,"Donnelley Financial Solutions, Inc.",48.31999969482422,83.0,57.4,0.23,0.82,-0.5,55.6,ブレイク待ち
US,LAUR,"Laureate Education, Inc.",38.79999923706055,83.0,86.7,0.39,0.61,2.4,64.5,ブレイク待ち
US,PEB,Pebblebrook Hotel Trust,18.489999771118164,83.0,85.5,0.58,0.59,-0.3,73.3,ブレイク待ち
US,CBRE,CBRE Group,150.82000732421875,82.0,55.4,0.46,0.62,1.1,60.0,ブレイク待ち
US,ABM,"ABM Industries, Inc.",47.20000076293945,82.0,77.8,0.31,0.67,-1.6,42.1,ブレイク待ち
US,HCI,"HCI Group, Inc.",186.2899932861328,82.0,63.2,0.48,0.75,1.9,53.8,ブレイク待ち
US,LGND,"Ligand Pharmaceuticals, Inc.",280.489990234375,82.0,72.3,0.44,0.46,-3.6,36.7,ブレイク待ち
US,MHK,Mohawk Industries,129.88999938964844,82.0,73.6,0.35,0.8,-1.1,38.5,ブレイク待ち
US,MRSH,Marsh McLennan,192.63999938964844,81.0,70.3,0.3,0.87,1.0,53.7,ブレイク待ち
US,MA,Mastercard,595.2999877929688,81.0,95.4,0.36,0.86,3.7,72.8,ブレイク待ち
US,MSI,Motorola Solutions,486.0,81.0,94.4,0.57,0.76,5.3,67.3,ブレイク待ち
US,VLTO,Veralto,98.55999755859375,81.0,62.1,0.36,0.66,1.1,56.1,ブレイク待ち
US,LGIH,LGI Homes,57.5,81.0,66.6,0.46,0.56,-1.5,52.1,ブレイク待ち
US,WHD,"Cactus, Inc.",69.6500015258789,81.0,89.2,0.42,0.76,3.7,45.5,ブレイク待ち
US,COR,Cencora,322.0299987792969,80.0,58.2,0.49,0.61,1.3,47.7,ブレイク待ち
US,CTAS,Cintas,204.17999267578125,80.0,74.2,0.24,0.75,-0.2,52.9,ブレイク待ち
US,JPM,JPMorgan Chase,357.6199951171875,80.0,89.8,0.26,0.56,0.2,46.9,ブレイク待ち
US,HIW,Highwoods Properties,31.149999618530273,80.0,71.4,0.37,0.45,-2.7,52.8,ブレイク待ち
US,PJT,"PJT Partners, Inc.",182.8000030517578,80.0,81.1,0.42,0.87,5.8,63.7,ブレイク待ち
US,CAH,Cardinal Health,234.5500030517578,79.0,78.9,0.5,0.64,0.2,46.5,ブレイク待ち
US,JNJ,Johnson & Johnson,268.0400085449219,79.0,91.8,0.51,0.77,1.6,57.7,ブレイク待ち
US,MTD,Mettler Toledo,1398.5799560546875,79.0,74.8,0.27,0.76,-0.8,39.5,ブレイク待ち
US,NWSA,News Corp (Class A),30.969999313354492,79.0,92.7,0.56,0.79,6.1,82.3,ブレイク待ち
US,PRU,Prudential Financial,119.79000091552734,79.0,77.9,0.39,0.85,-2.0,41.0,ブレイク待ち
US,BFH,"Bread Financial Holdings, Inc.",105.73999786376953,79.0,85.5,0.49,0.52,-2.8,44.6,ブレイク待ち
US,CNS,"Cohen & Steers, Inc.",82.7300033569336,79.0,86.4,0.45,0.77,-0.4,52.4,ブレイク待ち
US,SCL,Stepan Company,62.650001525878906,79.0,79.6,0.3,0.65,-1.4,30.6,ブレイク待ち
US,SXT,Sensient Technologies,135.1199951171875,79.0,93.4,0.56,0.67,3.6,61.3,ブレイク待ち
US,DHR,Danaher Corporation,216.07000732421875,78.0,67.4,0.51,0.55,5.2,59.5,ブレイク待ち
US,RTX,RTX Corporation,211.7100067138672,78.0,80.1,0.38,0.75,-2.8,29.9,ブレイク待ち
US,AIR,AAR Corp.,133.19000244140625,78.0,74.3,0.53,0.5,-5.8,41.2,ブレイク待ち
US,HSTM,"HealthStream, Inc.",29.3799991607666,78.0,85.1,0.56,0.78,2.5,50.1,ブレイク待ち
US,LXP,Lexington Realty Trust,60.689998626708984,78.0,94.8,0.07,0.54,-0.1,49.1,ブレイク待ち
US,VRTS,"Virtus Investment Partners, Inc.",168.52000427246094,78.0,57.2,0.27,0.74,1.0,58.4,ブレイク待ち
US,ABBV,AbbVie,255.47999572753906,77.0,84.4,0.49,0.57,0.2,58.8,ブレイク待ち
US,SW,Smurfit Westrock,48.290000915527344,77.0,78.1,0.36,0.79,-0.5,53.0,ブレイク待ち
US,UNP,Union Pacific Corporation,307.4100036621094,77.0,91.8,0.43,0.78,2.9,73.2,ブレイク待ち
US,HSIC,Henry Schein,89.5199966430664,76.0,91.2,0.4,0.59,1.2,59.2,ブレイク待ち
US,MET,MetLife,96.51000213623047,76.0,86.8,0.4,0.69,0.0,47.4,ブレイク待ち
US,NWS,News Corp (Class B),34.849998474121094,76.0,91.1,0.53,0.82,5.0,77.5,ブレイク待ち
US,V,Visa Inc.,381.6000061035156,76.0,95.7,0.4,0.83,3.5,70.6,ブレイク待ち
US,FBP,First BanCorp (Puerto Rico),28.010000228881836,76.0,82.6,0.39,0.66,-2.8,38.2,ブレイク待ち
US,WSBC,WesBanco,40.41999816894531,76.0,80.7,0.36,0.41,-2.8,30.2,ブレイク待ち
US,BALL,Ball Corporation,63.77000045776367,75.0,80.7,0.34,0.57,0.3,58.8,ブレイク待ち
US,BNY,BNY Mellon,162.5,75.0,94.9,0.44,0.61,1.7,57.2,ブレイク待ち
US,BMY,Bristol Myers Squibb,66.58000183105469,75.0,92.1,0.37,0.55,2.1,56.8,ブレイク待ち
US,EG,Everest Group,377.6099853515625,75.0,76.2,0.25,0.63,1.0,58.7,ブレイク待ち
US,AWR,American States Water Company,89.87999725341797,75.0,91.7,0.55,0.57,2.4,64.6,ブレイク待ち
US,GNW,"Genworth Financial, Inc.",9.979999542236328,75.0,87.7,0.39,0.79,0.7,59.8,ブレイク待ち
US,BXP,"BXP, Inc.",69.31999969482422,74.0,66.2,0.44,0.82,0.1,55.0,ブレイク待ち
US,IFF,International Flavors & Fragrances,87.94999694824219,74.0,95.5,0.6,0.8,5.5,61.6,ブレイク待ち
US,WELL,Welltower,238.07000732421875,74.0,81.3,0.32,0.65,0.5,55.3,ブレイク待ち
US,APAM,"Artisan Partners Asset Management, Inc.",43.470001220703125,74.0,70.2,0.46,0.62,3.2,57.9,ブレイク待ち
US,KWR,Quaker Chemical Corporation,165.91000366210938,74.0,75.9,0.48,0.8,0.6,37.4,ブレイク待ち
US,IVZ,Invesco,32.86000061035156,73.0,93.9,0.5,0.6,4.1,60.8,ブレイク待ち
US,CHCO,City Holding Company,143.4600067138672,73.0,84.5,0.29,0.71,-1.2,44.1,ブレイク待ち
US,MHO,"M/I Homes, Inc.",151.39999389648438,73.0,73.8,0.37,0.78,0.2,54.9,ブレイク待ち
US,OFG,OFG Bancorp,52.43000030517578,73.0,89.1,0.36,0.61,-0.4,52.8,ブレイク待ち
US,PRK,Park National Corp.,198.1199951171875,73.0,74.4,0.56,0.82,-2.9,43.0,ブレイク待ち
US,RCUS,"Arcus Biosciences, Inc.",29.209999084472656,73.0,88.2,0.46,0.7,0.7,53.2,ブレイク待ち
US,AIZ,Assurant,285.6499938964844,72.0,81.5,0.54,0.69,0.5,47.4,ブレイク待ち
US,NSC,Norfolk Southern,348.67999267578125,72.0,89.0,0.39,0.85,2.1,68.9,ブレイク待ち
US,ACA,"Arcosa, Inc.",145.27999877929688,72.0,97.2,0.05,0.62,0.1,58.7,ブレイク待ち
US,CSW,"CSW Industrials, Inc.",318.5,72.0,70.4,0.48,0.83,-3.3,24.2,ブレイク待ち
US,MMM,3M,174.33999633789062,71.0,76.8,0.34,0.68,-3.1,26.6,ブレイク待ち
US,MSFT,Microsoft,513.530029296875,71.0,80.3,0.25,0.61,7.4,55.0,ブレイク待ち
US,USB,U.S. Bancorp,62.470001220703125,71.0,82.9,0.36,0.77,-1.8,36.5,ブレイク待ち
US,BCPC,Balchem Corporation,178.44000244140625,71.0,87.8,0.48,0.81,1.6,52.8,ブレイク待ち
US,CWST,"Casella Waste Systems, Inc.",93.68000030517578,71.0,57.9,0.48,0.67,2.5,60.7,ブレイク待ち
US,THRM,Gentherm Incorporated,39.54499816894531,71.0,58.8,0.35,0.56,-4.7,39.0,ブレイク待ち
US,WRLD,World Acceptance Corporation,188.35000610351562,71.0,66.6,0.3,0.58,-0.2,52.0,ブレイク待ち
US,MCO,Moody's Corporation,514.9500122070312,70.0,77.9,0.58,0.7,5.1,75.0,ブレイク待ち
US,PCAR,Paccar,125.33999633789062,70.0,70.4,0.48,0.57,-4.5,31.4,ブレイク待ち
